date,open,high,low,close,volume,return_1d,log_close,volatility_21
2010-04-22,3969.5,4007.300048828125,3907.429931640625,3924.64990234375,189281900,-0.013329416611385758,8.275032429383137,0.15874054159372936
2010-04-23,3921.8701171875,3968.5,3907.18994140625,3951.300048828125,161657800,0.006790451925013707,8.281799930030594,0.1590191462703588
2010-04-26,3995.260009765625,4017.530029296875,3978.31005859375,3997.389892578125,129533400,0.011664475787828144,8.293396900258251,0.16399261182181132
2010-04-27,3988.8701171875,3995.9599609375,3844.60009765625,3844.60009765625,164571600,-0.03822238986633675,8.254424870719646,0.20606649518317624
2010-04-28,3815.389892578125,3848.14990234375,3749.530029296875,3787.0,284113000,-0.014982077769639668,8.239329427901795,0.21106209600682896
2010-04-29,3796.43994140625,3857.639892578125,3775.340087890625,3840.6201171875,180090900,0.014158995824531395,8.253389121394763,0.21808992965580268
2010-04-30,3829.639892578125,3857.080078125,3783.949951171875,3816.989990234375,179653200,-0.006152685303963179,8.247217430324808,0.2185511350142949
2010-05-03,3796.7900390625,3847.2099609375,3771.9599609375,3828.4599609375,100879200,0.0030049779361409623,8.25021790233929,0.21915856969956063
2010-05-04,3827.050048828125,3836.169921875,3678.889892578125,3689.2900390625,245235200,-0.03635141108826445,8.213189317184986,0.24085296259608957
2010-05-05,3688.14990234375,3705.080078125,3613.570068359375,3636.030029296875,274467800,-0.014436384562260929,8.198647714145794,0.24103380450811407
2010-05-06,3583.75,3667.889892578125,3541.820068359375,3556.110107421875,331062400,-0.021979995003081565,8.176422559996347,0.24805838396155042
2010-05-07,3454.60009765625,3538.860107421875,3349.9599609375,3392.590087890625,438501300,-0.045982833655789035,8.129348946372106,0.28408939591202237
2010-05-10,3605.840087890625,3720.2900390625,3461.9599609375,3720.2900390625,413011200,0.09659285168035892,8.221556911717805,0.4528518158211495
2010-05-11,3655.239990234375,3700.2900390625,3623.219970703125,3693.199951171875,222168000,-0.007281713954068958,8.214248556677385,0.452812816757502
2010-05-12,3665.77001953125,3763.070068359375,3639.340087890625,3733.8701171875,207577300,0.011012175499114374,8.225200539669032,0.4557783100297484
2010-05-13,3774.10009765625,3774.10009765625,3702.739990234375,3731.5400390625,130644800,-0.0006240383440961894,8.224576306531965,0.45455499394957277
2010-05-14,3706.77001953125,3711.1201171875,3543.739990234375,3560.360107421875,239780000,-0.04587380273256603,8.177616972500568,0.4768348910400116
2010-05-17,3526.8701171875,3594.93994140625,3515.39990234375,3543.550048828125,167306700,-0.004721448978913134,8.172884342273079,0.474281949557577
2010-05-18,3601.3798828125,3640.06005859375,3576.27001953125,3617.320068359375,158030000,0.020818111361414537,8.19348871804521,0.4827759847728813
2010-05-19,3557.35009765625,3576.139892578125,3485.889892578125,3511.669921875,221007000,-0.02920674546012525,8.163846964539376,0.4855973270161041
2010-05-20,3522.4599609375,3555.639892578125,3362.169921875,3432.52001953125,279907600,-0.022539106494806616,8.141049969972169,0.4885614664234463
2010-05-21,3433.18994140625,3458.669921875,3341.760009765625,3430.739990234375,291508000,-0.00051857797966115,8.140531257484442,0.4883385215918622
2010-05-24,3460.489990234375,3477.860107421875,3399.580078125,3430.929931640625,134297800,5.536455889720848e-05,8.14058662051078,0.48668002408988914
2010-05-25,3326.5400390625,3348.639892578125,3287.570068359375,3331.2900390625,224325800,-0.029041657673981813,8.111114907072693,0.48821030018179035
2010-05-26,3393.43994140625,3449.570068359375,3374.780029296875,3408.590087890625,220441200,0.023204238574759062,8.134054020816077,0.48699097735102786
2010-05-27,3433.27001953125,3527.699951171875,3420.780029296875,3525.31005859375,207762200,0.03424288861185887,8.167723671262877,0.5041827340044599
2010-05-28,3553.169921875,3553.169921875,3501.169921875,3515.06005859375,153896600,-0.0029075456710575542,8.164811890469705,0.5003438721506992
2010-05-31,3506.300048828125,3528.780029296875,3498.070068359375,3507.56005859375,64323600,-0.0021336762032454493,8.162675934736294,0.5002940892809816
2010-06-01,3481.659912109375,3521.239990234375,3414.5,3503.080078125,187823600,-0.0012772355694306015,8.161397882806316,0.49980621905431094
2010-06-02,3471.830078125,3505.72998046875,3432.199951171875,3501.5,143898400,-0.0004510539553083115,8.160946727095572,0.4855788152368253
2010-06-03,3572.760009765625,3598.3798828125,3549.8798828125,3557.340087890625,163039000,0.015947476193238552,8.176768378255346,0.4872176276447572
2010-06-04,3567.989990234375,3593.0,3443.110107421875,3455.610107421875,223099000,-0.02859720407813815,8.147754307420223,0.49139712259763896
2010-06-07,3397.169921875,3455.320068359375,3381.72998046875,3413.719970703125,175973200,-0.01212235623132929,8.135557876177456,0.4655927804674162
2010-06-08,3433.860107421875,3433.860107421875,3343.590087890625,3380.360107421875,177003000,-0.009772290512270354,8.125737523459371,0.3090179617589129
2010-06-09,3411.81005859375,3446.77001953125,3364.840087890625,3446.77001953125,167829200,0.019645809913436896,8.145192845269078,0.3197154594809398
2010-06-10,3416.5400390625,3538.610107421875,3405.260009765625,3516.639892578125,172744600,0.020271115464900458,8.165261236722227,0.326399722717412
2010-06-11,3536.85009765625,3570.389892578125,3507.570068359375,3555.52001953125,177228600,0.011056044446058122,8.176256609888863,0.32980223193668656
2010-06-14,3583.469970703125,3630.159912109375,3581.969970703125,3626.0400390625,155673600,0.019833953723750186,8.195896433466325,0.29678838556687936
2010-06-15,3590.830078125,3672.7099609375,3590.830078125,3661.510009765625,152375600,0.009782012973109877,8.205630912285624,0.2974941220117801
2010-06-16,3689.64990234375,3689.64990234375,3639.280029296875,3675.929931640625,166233600,0.003938244559359649,8.209561422260352,0.28948494271425607
2010-06-17,3671.9599609375,3716.18994140625,3660.25,3683.080078125,147755800,0.0019451258912281943,8.211504658843777,0.2679424091020991
2010-06-18,3685.35009765625,3704.590087890625,3662.580078125,3687.2099609375,197360200,0.0011213122508599849,8.212625342893618,0.2522629098287575
2010-06-21,3750.699951171875,3759.5400390625,3722.3798828125,3736.14990234375,131633000,0.013272892491808852,8.225810922297477,0.2539890665112061
2010-06-22,3703.31005859375,3726.0400390625,3671.389892578125,3705.320068359375,136381400,-0.008251765799074273,8.217524922220093,0.2573020093693187
2010-06-23,3665.85009765625,3696.030029296875,3626.5400390625,3641.7900390625,133447000,-0.01714562524284291,8.200230608725267,0.24095347173759654
2010-06-24,3666.419921875,3667.93994140625,3543.469970703125,3555.360107421875,151023400,-0.023732815652072747,8.176211633147153,0.24941688286497327
2010-06-25,3559.1201171875,3577.510009765625,3504.31005859375,3519.72998046875,144737600,-0.010021524086616829,8.166139555555668,0.22337559951623973
2010-06-28,3537.669921875,3577.590087890625,3506.659912109375,3576.449951171875,110519000,0.016114864213410796,8.182125953649846,0.2298607347186499
2010-06-29,3520.330078125,3532.3798828125,3424.719970703125,3432.989990234375,176011800,-0.04011239158833835,8.141186877704643,0.2703180010983943
2010-06-30,3448.0,3470.68994140625,3408.550048828125,3442.889892578125,169320000,0.002883755085774098,8.14406648274528,0.2706257775230423
2010-07-01,3386.7900390625,3403.080078125,3321.35009765625,3339.89990234375,188797200,-0.029913820496087262,8.113696116163498,0.2889306798867912
2010-07-02,3371.89990234375,3390.780029296875,3337.409912109375,3348.3701171875,161435300,0.0025360684725330707,8.116228974241091,0.28203506143484286
2010-07-05,3362.719970703125,3364.75,3331.590087890625,3332.4599609375,82880200,-0.004751612185382892,8.111466037258255,0.2661231524074275
2010-07-06,3352.389892578125,3456.429931640625,3349.679931640625,3423.360107421875,139601000,0.027277190888979952,8.138377835281906,0.2810582478493398
2010-07-07,3386.469970703125,3483.43994140625,3361.179931640625,3483.43994140625,161380200,0.01754996030190381,8.155775573444915,0.284653170835171
2010-07-08,3516.1298828125,3553.610107421875,3504.780029296875,3538.25,137177600,0.015734463494617712,8.171387533613949,0.28183487269383584
2010-07-09,3567.3701171875,3570.889892578125,3540.389892578125,3554.47998046875,102697000,0.004587007834028212,8.175964053188464,0.2737223841084916
2010-07-12,3562.699951171875,3593.1201171875,3545.570068359375,3567.659912109375,81693200,0.0037079774574750868,8.179665173044187,0.27137693770548754
2010-07-13,3568.389892578125,3642.530029296875,3567.679931640625,3637.760009765625,120330000,0.019648761200112164,8.199123389273089,0.27120970501492164
2010-07-14,3652.18994140625,3656.760009765625,3596.27001953125,3632.97998046875,104902600,-0.001314003475777148,8.197808521737743,0.2690335970998693
2010-07-15,3617.3701171875,3654.10009765625,3569.409912109375,3581.820068359375,129048000,-0.014082079280484772,8.183626349186834,0.27272868598327277
2010-07-16,3595.02001953125,3614.590087890625,3487.2099609375,3500.159912109375,153679600,-0.022798508772497783,8.160563935607893,0.2825486047224113
2010-07-19,3476.070068359375,3534.489990234375,3476.070068359375,3486.330078125,98873200,-0.003951200611300165,8.156604908380302,0.2823275672207797
2010-07-20,3512.419921875,3514.389892578125,3419.77001953125,3468.02001953125,121121400,-0.005251957842040467,8.151339110528307,0.2765101499505873
2010-07-21,3500.360107421875,3541.590087890625,3488.6201171875,3493.919921875,121735000,0.007468210159655042,8.158779571677785,0.2783866968554949
2010-07-22,3473.47998046875,3604.89990234375,3469.469970703125,3600.570068359375,152198400,0.030524496516549204,8.188847464229845,0.29555084167918705
2010-07-23,3595.659912109375,3628.199951171875,3575.320068359375,3607.050048828125,144253200,0.001799709586460807,8.190645556279447,0.28309895765247145
2010-07-26,3634.760009765625,3636.179931640625,3589.929931640625,3636.179931640625,120159000,0.008075818859780926,8.198688940222757,0.2812860735943603
2010-07-27,3661.06005859375,3698.02001953125,3654.219970703125,3666.39990234375,189935300,0.008310911800640808,8.206965506559454,0.2775214589081143
2010-07-28,3680.60009765625,3700.39990234375,3656.18994140625,3670.360107421875,144008200,0.0010801345144029195,8.208045058148294,0.23315395936342745
2010-07-29,3680.06005859375,3720.6298828125,3651.909912109375,3651.909912109375,163107200,-0.0050268079350556105,8.203005573313492,0.23493184797686262
2010-07-30,3647.2099609375,3680.070068359375,3600.830078125,3643.139892578125,212444400,-0.0024014884655750857,8.200601196649583,0.20375397106001636
2010-08-02,3675.8798828125,3755.719970703125,3671.929931640625,3752.030029296875,128950400,0.02988909016109509,8.23005231363803,0.22210318367457
2010-08-03,3744.52001953125,3751.9599609375,3716.0400390625,3747.510009765625,118021400,-0.001204686395352983,8.22884690102472,0.22036793188976012
2010-08-04,3746.56005859375,3779.989990234375,3716.030029296875,3760.719970703125,122176400,0.003524996838721206,8.232365699623664,0.20594826927559137
2010-08-05,3763.719970703125,3802.93994140625,3758.52001953125,3764.18994140625,111002400,0.0009226878709813757,8.233287962079855,0.200727693700691
2010-08-06,3780.820068359375,3794.030029296875,3698.14990234375,3716.050048828125,137452400,-0.01278891164565954,8.22041656831131,0.20361039680884113
2010-08-09,3764.25,3781.6298828125,3752.989990234375,3777.3701171875,90481000,0.016501410786626147,8.236783310283109,0.20931480110008968
2010-08-10,3769.469970703125,3771.669921875,3710.010009765625,3730.580078125,104085000,-0.012386935251486042,8.22431901746995,0.21593293552660547
2010-08-11,3705.43994140625,3708.6201171875,3625.699951171875,3628.2900390625,130808800,-0.027419338794601456,8.196516752654428,0.2292047820128671
2010-08-12,3611.4599609375,3641.85009765625,3584.43994140625,3621.070068359375,142554800,-0.0019899100197046105,8.194524860133344,0.22926462197722222
2010-08-13,3650.4599609375,3652.080078125,3577.5400390625,3610.909912109375,112094400,-0.0028058435926934244,8.191715072782745,0.22383660523198953
2010-08-16,3622.60009765625,3628.659912109375,3563.8798828125,3597.60009765625,81349400,-0.003686000143202084,8.18802226260133,0.208025763605732
2010-08-17,3615.35009765625,3664.6201171875,3610.27001953125,3663.1298828125,98604600,0.01821486084541224,8.206073220193463,0.21491246079797816
2010-08-18,3650.52001953125,3668.5,3625.489990234375,3647.929931640625,84809600,-0.004149443688358789,8.201915143674404,0.21444835677413326
2010-08-19,3666.93994140625,3680.030029296875,3570.35009765625,3572.39990234375,126822600,-0.020704901330960035,8.180992890473416,0.22799990252590227
2010-08-20,3570.39990234375,3596.429931640625,3517.489990234375,3526.1201171875,122422600,-0.012954816487898535,8.167953428511298,0.20613376395440464
2010-08-23,3536.949951171875,3583.449951171875,3524.6298828125,3553.22998046875,84709800,0.007688298293954121,8.175612322456693,0.20811046811678396
2010-08-24,3523.489990234375,3529.909912109375,3457.1201171875,3491.110107421875,129505800,-0.017482649135668993,8.157975046974844,0.21339897766185248
2010-08-25,3482.530029296875,3500.81005859375,3414.840087890625,3450.18994140625,139057400,-0.011721247613654895,8.14618456398998,0.21266117069669452
2010-08-26,3490.75,3491.85009765625,3455.510009765625,3475.030029296875,117566800,0.007199629096507287,8.153358399485835,0.21511219839525234
2010-08-27,3460.35009765625,3509.580078125,3435.550048828125,3507.43994140625,124786200,0.009326512817482868,8.162641688923745,0.21871527893410517
2010-08-30,3518.68994140625,3520.699951171875,3477.27001953125,3487.010009765625,70376000,-0.005824741686791035,8.156799917266778,0.2191490419833505
2010-08-31,3435.050048828125,3490.7900390625,3430.909912109375,3490.7900390625,132464300,0.0010840316736369093,8.157883361802359,0.18665558153624212
2010-09-01,3507.8701171875,3626.260009765625,3478.85009765625,3623.840087890625,168577800,0.038114595074259405,8.1952895403313,0.23565342591356778
2010-09-02,3610.39990234375,3646.2900390625,3598.179931640625,3631.429931640625,121208000,0.002094420163671673,8.197381770254717,0.2353215258351227
2010-09-03,3642.10009765625,3706.47998046875,3631.320068359375,3672.199951171875,132819000,0.011226987797842591,8.208546203191391,0.23936403595745315
2010-09-06,3695.469970703125,3695.469970703125,3674.760009765625,3684.72998046875,74534600,0.0034121315460713397,8.211952526624898,0.23592429711059446
2010-09-07,3669.14990234375,3672.5400390625,3620.360107421875,3643.81005859375,108087700,-0.011105270153281221,8.200785132595898,0.23047451367002236
2010-09-08,3632.6201171875,3686.909912109375,3613.2900390625,3677.2099609375,125221000,0.009166202904835163,8.209909580823497,0.22987196910749688
2010-09-09,3666.760009765625,3731.06005859375,3655.469970703125,3722.14990234375,123690800,0.012221206263346662,8.222056711067106,0.21188004393642615
2010-09-10,3703.02001953125,3731.860107421875,3697.179931640625,3725.820068359375,109389800,0.0009860339083371805,8.223042259163336,0.21154814870217556
2010-09-13,3765.239990234375,3781.47998046875,3751.570068359375,3767.14990234375,131294400,0.011092815333558104,8.234074000461156,0.2135008210935758
2010-09-14,3767.3798828125,3784.1298828125,3746.969970703125,3774.39990234375,118190200,0.0019245318577552073,8.235996682780092,0.21246556720125856
2010-09-15,3776.18994140625,3784.0400390625,3738.43994140625,3755.639892578125,117818000,-0.004970329125426165,8.231013960486388,0.20575645310937493
2010-09-16,3757.909912109375,3766.1298828125,3729.669921875,3736.300048828125,107104400,-0.005149546895648727,8.225851108979322,0.2061170767804821
2010-09-17,3778.239990234375,3795.47998046875,3705.2900390625,3722.02001953125,278399800,-0.0038219706956762467,8.222021815890377,0.19125016229878972
2010-09-20,3738.0,3792.3798828125,3737.010009765625,3788.010009765625,142000600,0.01772961722078148,8.239596096796042,0.1905061636441639
2010-09-21,3781.739990234375,3824.97998046875,3777.6201171875,3784.39990234375,146668200,-0.0009530353437736672,8.238642607025339,0.1904558165468434
2010-09-22,3796.75,3796.75,3729.820068359375,3735.050048828125,141261000,-0.013040337910658395,8.225516497431121,0.18495677789927306
2010-09-23,3762.429931640625,3771.68994140625,3666.22998046875,3710.610107421875,133300600,-0.006543403993721109,8.218951591521012,0.18047893344232596
2010-09-24,3687.830078125,3786.35009765625,3686.2900390625,3782.47998046875,191285800,0.019368748256013868,8.23813515297666,0.18834660798778077
2010-09-27,3796.530029296875,3800.8701171875,3764.1201171875,3766.159912109375,109771000,-0.004314647650125125,8.23381117037333,0.1895116981854647
2010-09-28,3750.530029296875,3780.449951171875,3711.14990234375,3762.35009765625,157413800,-0.0010115912606034616,8.232799067108965,0.18725998456504578
2010-09-29,3780.929931640625,3798.47998046875,3725.570068359375,3737.1201171875,143812000,-0.0067059098206907475,8.226070571646869,0.19054203405615666
2010-09-30,3711.9599609375,3782.669921875,3693.4599609375,3715.179931640625,160919000,-0.005870880479856511,8.220182389798799,0.14476009693761752
2010-10-01,3722.929931640625,3754.080078125,3672.89990234375,3692.090087890625,135442000,-0.006215000127814396,8.213947996162162,0.14697651631542827
2010-10-04,3689.179931640625,3691.800048828125,3640.47998046875,3649.81005859375,113094000,-0.011451516157621855,8.202430406481037,0.14775625439359566
2010-10-05,3648.9599609375,3742.659912109375,3638.340087890625,3731.929931640625,124876600,0.022499766214824746,8.224680786775071,0.1672289735394329
2010-10-06,3750.8701171875,3779.7099609375,3746.6298828125,3764.909912109375,145799900,0.008837245359065937,8.233479212221127,0.16378617323530942
2010-10-07,3769.260009765625,3799.7099609375,3732.449951171875,3770.469970703125,134926800,0.0014768105276214971,8.234954933336521,0.16146501343932737
2010-10-08,3763.35009765625,3774.919921875,3738.56005859375,3763.179931640625,123024800,-0.0019334563381074865,8.233019605458958,0.15671330844572134
2010-10-11,3770.030029296875,3782.02001953125,3763.639892578125,3768.489990234375,99536800,0.001411056258326493,8.234429667112922,0.1567344988174449
2010-10-12,3738.0400390625,3756.25,3700.260009765625,3748.860107421875,127968000,-0.005208951825099395,8.229207101401633,0.15309952064452062
2010-10-13,3768.85009765625,3828.340087890625,3766.929931640625,3828.340087890625,126062800,0.02120110598723013,8.250186590813295,0.17007228640127553
2010-10-14,3833.419921875,3845.360107421875,3812.409912109375,3819.169921875,153148800,-0.002395337353813254,8.24778838004952,0.16921656172559188
2010-10-15,3829.68994140625,3837.510009765625,3798.929931640625,3827.3701171875,145198400,0.0021471145511311462,8.249933192844372,0.16783758085930026
2010-10-18,3803.4599609375,3842.389892578125,3798.1298828125,3834.5,88536800,0.0018628673460352463,8.251794327204914,0.16684660041755478
